Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
02-DEC-2020,20.1825,20.5525,17.9625,19.9075,20.1825,-0.28,-1.36
03-DEC-2020,19.9075,19.9075,17.7225,19,19.9075,-0.91,-4.56
04-DEC-2020,19,19.035,16.53,18.0275,19,-0.97,-5.12
07-DEC-2020,18.0275,18.315,16.95,18.025,18.0275,-0.00,-0.01
08-DEC-2020,18.025,18.795,16.2675,18.6175,18.025,0.59,3.29
09-DEC-2020,18.6175,19.63,16.22,18.92,18.6175,0.30,1.62
10-DEC-2020,18.92,19.385,17.4225,18.7125,18.92,-0.21,-1.10
11-DEC-2020,18.7125,19.285,17.3625,18.79,18.7125,0.08,0.41
14-DEC-2020,18.79,19.6425,15.3275,19.4025,18.79,0.61,3.26
15-DEC-2020,19.4025,19.8275,15.6925,19.345,19.4025,-0.06,-0.30
16-DEC-2020,19.345,19.3975,18.6075,19.2,19.345,-0.14,-0.75
17-DEC-2020,19.2,21.6225,14.0525,19.1575,19.2,-0.04,-0.22
18-DEC-2020,19.1575,19.4925,14.555,18.6225,19.1575,-0.54,-2.79
21-DEC-2020,18.6225,23.68,18.6225,23.19,18.6225,4.57,24.53
22-DEC-2020,23.19,24.48,16.5925,21.985,23.19,-1.21,-5.20
23-DEC-2020,21.985,22.0825,19.395,20.495,21.985,-1.49,-6.78
24-DEC-2020,20.495,20.9525,15.645,19.9675,20.495,-0.53,-2.57
28-DEC-2020,19.9675,21.0225,18.5975,20.4275,19.9675,0.46,2.30
29-DEC-2020,20.4275,21.2125,17.6275,20.79,20.4275,0.36,1.77
30-DEC-2020,20.79,21.5875,20.79,21.11,20.79,0.32,1.54
31-DEC-2020,21.11,21.505,19.19,21.095,21.11,-0.02,-0.07
01-JAN-2021,21.095,21.3325,19.2625,19.56,21.095,-1.54,-7.28
04-JAN-2021,19.56,21.0275,19.335,20.03,19.56,0.47,2.40
05-JAN-2021,20.03,21.005,20.03,20.46,20.03,0.43,2.15
06-JAN-2021,20.46,21.63,20.425,20.995,20.46,0.54,2.61
07-JAN-2021,20.995,20.995,20.1375,20.615,20.995,-0.38,-1.81
08-JAN-2021,20.615,20.85,17.38,20.64,20.615,0.03,0.12
11-JAN-2021,20.64,22.745,20.64,22.3825,20.64,1.74,8.44
12-JAN-2021,22.3825,23.26,22.2925,22.8475,22.3825,0.46,2.08
13-JAN-2021,22.8475,24.0475,22.37,23.2925,22.8475,0.45,1.95
14-JAN-2021,23.2925,23.7025,22.8075,23.0275,23.2925,-0.27,-1.14
15-JAN-2021,23.0275,24.6775,23.0275,24.01,23.0275,0.98,4.27
18-JAN-2021,24.01,25.4125,23.5675,24.395,24.01,0.38,1.60
19-JAN-2021,24.395,24.395,20.36,22.8975,24.395,-1.50,-6.14
20-JAN-2021,22.8975,23.185,19.33,21.55,22.8975,-1.35,-5.88
21-JAN-2021,21.55,22.7775,18.6175,22.18,21.55,0.63,2.92
22-JAN-2021,22.18,23.04,18.73,22.4225,22.18,0.24,1.09
25-JAN-2021,22.4225,23.81,20.3375,23.245,22.4225,0.82,3.67
27-JAN-2021,23.245,24.7475,20.83,24.3925,23.245,1.15,4.94
28-JAN-2021,24.3925,25.295,23.435,24.29,24.3925,-0.10,-0.42
29-JAN-2021,24.29,25.99,22.08,25.3425,24.29,1.05,4.33
01-FEB-2021,25.3425,25.925,22.6,23.3225,25.3425,-2.02,-7.97
02-FEB-2021,23.3225,23.61,21.0025,23.345,23.3225,0.02,0.10
03-FEB-2021,23.345,24.1975,20.9475,23.745,23.345,0.40,1.71
04-FEB-2021,23.745,23.9325,22.09,23.1225,23.745,-0.62,-2.62
05-FEB-2021,23.1225,23.935,20.08,23.415,23.1225,0.29,1.27
08-FEB-2021,23.415,24.345,22.1775,23.9575,23.415,0.54,2.32
09-FEB-2021,23.9575,24.4675,21.4325,24.27,23.9575,0.31,1.30
10-FEB-2021,24.27,24.955,20.9075,23.9525,24.27,-0.32,-1.31
11-FEB-2021,23.9525,24.2225,21.0175,23.045,23.9525,-0.91,-3.79
12-FEB-2021,0,0,0,23.045,23.9525,-0.91,-3.79
15-FEB-2021,22.0425,22.39,20.8225,21.475,22.0425,-0.57,-2.57
16-FEB-2021,21.475,22.115,20.535,21.78,21.475,0.30,1.42
17-FEB-2021,21.78,21.88,21.0975,21.505,21.78,-0.28,-1.26
18-FEB-2021,21.505,22.085,19.9625,21.5425,21.505,0.04,0.17
19-FEB-2021,21.5425,22.8675,19.345,22.25,21.5425,0.71,3.28
22-FEB-2021,22.25,25.82,20.0225,25.47,22.25,3.22,14.47
23-FEB-2021,25.47,25.6425,23.8575,25.2275,25.47,-0.24,-0.95
24-FEB-2021,25.2275,25.2275,23.4825,24.1675,25.2275,-1.06,-4.20
25-FEB-2021,24.1675,24.1675,22.6275,22.8925,24.1675,-1.28,-5.28
26-FEB-2021,22.8925,29.645,22.8925,28.1425,22.8925,5.25,22.93
01-MAR-2021,28.1425,28.1425,24.95,25.625,28.1425,-2.52,-8.95
02-MAR-2021,25.625,25.625,23.21,23.605,25.625,-2.02,-7.88
03-MAR-2021,23.605,23.605,21.815,22.09,23.605,-1.52,-6.42
04-MAR-2021,22.09,24.5775,22.09,24.15,22.09,2.06,9.33
05-MAR-2021,24.15,26.4075,22.8625,25.56,24.15,1.41,5.84
08-MAR-2021,25.56,25.6525,21.2025,24.675,25.56,-0.88,-3.46
09-MAR-2021,24.675,24.675,21.4375,22.495,24.675,-2.18,-8.83
10-MAR-2021,22.495,22.495,19.315,20.7475,22.495,-1.75,-7.77
12-MAR-2021,20.7475,22.67,18.5375,21.7075,20.7475,0.96,4.63
15-MAR-2021,21.7075,22.9325,20.995,21.2275,21.7075,-0.48,-2.21
16-MAR-2021,21.2275,21.2275,18.0625,20.19,21.2275,-1.04,-4.89
17-MAR-2021,20.19,20.42,18.62,20.1575,20.19,-0.03,-0.16
18-MAR-2021,20.1575,20.9475,16.6825,20.08,20.1575,-0.08,-0.38
19-MAR-2021,20.08,21.865,18.725,19.9875,20.08,-0.09,-0.46
22-MAR-2021,19.9875,21.2325,18.97,20.4925,19.9875,0.50,2.53
23-MAR-2021,20.4925,22.135,20.4925,20.665,20.4925,0.17,0.84
24-MAR-2021,20.665,22.6875,19.745,22.455,20.665,1.79,8.66
25-MAR-2021,22.455,23.3125,21.12,22.6975,22.455,0.24,1.08
26-MAR-2021,22.6975,22.9175,18.225,20.65,22.6975,-2.05,-9.02
30-MAR-2021,0,0,0,20.65,22.6975,-2.05,-9.02
31-MAR-2021,20.485,20.83,19.995,20.645,20.485,0.16,0.78
01-APR-2021,20.645,20.675,19.73,19.9875,20.645,-0.66,-3.18
05-APR-2021,19.9875,23.305,19.9875,21.215,19.9875,1.23,6.14
06-APR-2021,21.215,22.24,19.805,20.84,21.215,-0.38,-1.77
07-APR-2021,20.84,21.2975,19.43,20.2475,20.84,-0.59,-2.84
08-APR-2021,20.2475,20.585,19.17,20.3125,20.2475,0.07,0.32
09-APR-2021,20.3125,20.9675,19.6825,19.785,20.3125,-0.53,-2.60
12-APR-2021,19.785,23.3025,19.785,22.995,19.785,3.21,16.22
13-APR-2021,22.995,22.995,20.2975,20.46,22.995,-2.54,-11.02
15-APR-2021,20.46,21.545,18.245,20.89,20.46,0.43,2.10
16-APR-2021,20.89,21.09,19.4825,20.4025,20.89,-0.49,-2.33
19-APR-2021,20.4025,23.1075,19.8075,22.485,20.4025,2.08,10.21
20-APR-2021,22.485,22.745,21.2375,22.425,22.485,-0.06,-0.27
22-APR-2021,22.425,23.6075,22.425,23.025,22.425,0.60,2.68
23-APR-2021,23.025,23.0525,20.21,22.69,23.025,-0.33,-1.45
26-APR-2021,22.69,23.555,22.6175,23.495,22.69,0.80,3.55
27-APR-2021,23.495,23.625,22.32,23.0825,23.495,-0.41,-1.76
28-APR-2021,23.0825,23.1125,20.9675,22.58,23.0825,-0.50,-2.18
29-APR-2021,22.58,23.4225,22.1075,23.305,22.58,0.73,3.21
30-APR-2021,23.305,23.765,22.5975,23.0275,23.305,-0.28,-1.19
03-MAY-2021,23.0275,24.54,21.84,23.6925,23.0275,0.66,2.89
04-MAY-2021,23.6925,23.6925,22.1775,23.01,23.6925,-0.68,-2.88
05-MAY-2021,23.01,23.19,21.135,21.9625,23.01,-1.05,-4.55
06-MAY-2021,21.9625,22.6125,20.1225,22.035,21.9625,0.07,0.33
07-MAY-2021,22.035,22.035,20.31,20.8225,22.035,-1.21,-5.50
10-MAY-2021,20.8225,21.1475,20.135,20.225,20.8225,-0.60,-2.87
11-MAY-2021,20.225,21.1175,19.7225,19.83,20.225,-0.40,-1.95
12-MAY-2021,19.83,20.905,18.36,20.08,19.83,0.25,1.26
14-MAY-2021,20.08,21.1525,18.2275,20.2675,20.08,0.19,0.93
17-MAY-2021,20.2675,20.425,18.3625,19.6075,20.2675,-0.66,-3.26
18-MAY-2021,19.6075,19.6075,18.305,19.24,19.6075,-0.37,-1.87
19-MAY-2021,19.24,19.5675,17.23,19.3175,19.24,0.08,0.40
20-MAY-2021,19.3175,19.8375,18.0925,19.6525,19.3175,0.34,1.73
21-MAY-2021,19.6525,19.6525,17.13,19.08,19.6525,-0.57,-2.91
24-MAY-2021,19.08,19.885,18.72,19.13,19.08,0.05,0.26
25-MAY-2021,19.13,21.05,17.6875,18.8425,19.13,-0.29,-1.50
26-MAY-2021,18.8425,21.3025,17.23,20.8725,18.8425,2.03,10.77
27-MAY-2021,20.8725,21.3225,18.3525,19.91,20.8725,-0.96,-4.61
28-MAY-2021,19.91,19.91,17.355,17.4025,19.91,-2.51,-12.59
31-MAY-2021,17.4025,17.99,16.4325,16.885,17.4025,-0.52,-2.97
01-JUN-2021,16.885,17.9625,15.31,17.3875,16.885,0.50,2.98
02-JUN-2021,17.3875,17.6475,15.1675,17.21,17.3875,-0.18,-1.02
03-JUN-2021,17.21,17.21,14.1475,15.745,17.21,-1.47,-8.51
04-JUN-2021,15.745,16.3825,14.9425,15.94,15.745,0.20,1.24
07-JUN-2021,15.94,15.94,14.7425,15.5675,15.94,-0.37,-2.34
08-JUN-2021,15.5675,15.6,13.5675,15.225,15.5675,-0.34,-2.20
09-JUN-2021,15.225,15.7425,11.945,14.7525,15.225,-0.47,-3.10
10-JUN-2021,14.7525,15.2,14.1775,15.0025,14.7525,0.25,1.69
11-JUN-2021,15.0025,15.0025,13.9375,14.1025,15.0025,-0.90,-6.00
14-JUN-2021,14.1025,15.3075,13.74,14.715,14.1025,0.61,4.34
15-JUN-2021,14.715,15.1625,13.2775,14.605,14.715,-0.11,-0.75
16-JUN-2021,14.605,15.3225,13.6175,14.865,14.605,0.26,1.78
17-JUN-2021,14.865,16.05,14.5275,15.2875,14.865,0.42,2.84
18-JUN-2021,15.2875,16.62,10.6,14.7975,15.2875,-0.49,-3.21
21-JUN-2021,14.7975,16.46,14.375,15.06,14.7975,0.26,1.77
22-JUN-2021,15.06,15.1125,14.425,14.7375,15.06,-0.32,-2.14
23-JUN-2021,14.7375,15.535,13.625,15.365,14.7375,0.63,4.26
24-JUN-2021,15.365,15.6375,14.925,15.0975,15.365,-0.27,-1.74
25-JUN-2021,15.0975,15.2675,13.275,13.3675,15.0975,-1.73,-11.46
28-JUN-2021,13.3675,13.77,13.1175,13.4025,13.3675,0.04,0.26
29-JUN-2021,13.4025,13.4025,12.9025,13.0025,13.4025,-0.40,-2.98
30-JUN-2021,13.0025,13.14,12.6,13.045,13.0025,0.04,0.33
01-JUL-2021,13.045,13.2825,12.33,12.84,13.045,-0.21,-1.57
02-JUL-2021,12.84,13.02,12.0225,12.09,12.84,-0.75,-5.84
05-JUL-2021,12.09,12.6225,11.9875,12.0675,12.09,-0.02,-0.19
06-JUL-2021,12.0675,12.36,11.29,12.275,12.0675,0.21,1.72
07-JUL-2021,12.275,12.585,11.1475,12.2125,12.275,-0.06,-0.51
08-JUL-2021,12.2125,14.0075,12.055,13.56,12.2125,1.35,11.03
09-JUL-2021,13.56,14.0025,12.175,12.9425,13.56,-0.62,-4.55
12-JUL-2021,12.9425,13.6075,11.81,12.9925,12.9425,0.05,0.39
13-JUL-2021,12.9925,12.9925,10.6725,12.6225,12.9925,-0.37,-2.85
14-JUL-2021,12.6225,12.96,10.485,12.59,12.6225,-0.03,-0.26
15-JUL-2021,12.59,12.945,11.0825,12.27,12.59,-0.32,-2.54
16-JUL-2021,12.27,12.37,11.625,11.705,12.27,-0.56,-4.60
19-JUL-2021,11.705,13.1975,11.705,12.68,11.705,0.97,8.33
20-JUL-2021,12.68,14.0925,11.7875,13.205,12.68,0.53,4.14
22-JUL-2021,13.205,13.205,11.7175,11.885,13.205,-1.32,-10.00
23-JUL-2021,11.885,12.115,11.5675,11.7625,11.885,-0.12,-1.03
26-JUL-2021,11.7625,12.54,10.395,12.45,11.7625,0.69,5.84
27-JUL-2021,12.45,13.525,12.1025,13.2325,12.45,0.78,6.29
28-JUL-2021,13.2325,15.98,11.355,13.6925,13.2325,0.46,3.48
29-JUL-2021,13.6925,13.6925,12.435,12.945,13.6925,-0.75,-5.46
30-JUL-2021,12.945,13.32,12.175,12.8025,12.945,-0.14,-1.10
02-AUG-2021,12.8025,13.09,11.5175,12.805,12.8025,0.00,0.02
03-AUG-2021,12.805,13.905,11.9625,13.7475,12.805,0.94,7.36
04-AUG-2021,13.7475,14.0575,12.65,13.2125,13.7475,-0.54,-3.89
05-AUG-2021,13.2125,13.4175,11.2025,12.8725,13.2125,-0.34,-2.57
06-AUG-2021,12.8725,13.1625,11.64,12.6075,12.8725,-0.27,-2.06
09-AUG-2021,12.6075,13.11,12.03,12.605,12.6075,-0.00,-0.02
10-AUG-2021,12.605,13.0675,9.9825,12.705,12.605,0.10,0.79
11-AUG-2021,12.705,13.3275,10.4725,12.7125,12.705,0.01,0.06
12-AUG-2021,12.7125,12.8175,11.3625,12.3725,12.7125,-0.34,-2.67
13-AUG-2021,12.3725,13.1625,11.395,12.99,12.3725,0.62,4.99
16-AUG-2021,12.99,13.6575,11.375,13.4575,12.99,0.47,3.60
17-AUG-2021,13.4575,13.61,12.0275,13.4125,13.4575,-0.04,-0.33
18-AUG-2021,13.4125,13.4125,11.12,12.905,13.4125,-0.51,-3.78
20-AUG-2021,12.905,14.14,12.3475,14.015,12.905,1.11,8.60
23-AUG-2021,14.015,14.44,12.725,13.685,14.015,-0.33,-2.35
24-AUG-2021,13.685,14.5075,13.0975,13.1875,13.685,-0.50,-3.64
25-AUG-2021,13.1875,13.9725,12.265,13.4975,13.1875,0.31,2.35
26-AUG-2021,13.4975,14.195,12.1125,13.5375,13.4975,0.04,0.30
27-AUG-2021,13.5375,13.76,12.94,13.405,13.5375,-0.13,-0.98
30-AUG-2021,13.405,13.685,12.4025,13.3175,13.405,-0.09,-0.65
31-AUG-2021,13.3175,14.765,12.635,14.52,13.3175,1.20,9.03
01-SEP-2021,14.52,15.63,13.9,14.185,14.52,-0.33,-2.31
02-SEP-2021,14.185,14.385,13.61,14.24,14.185,0.05,0.39
03-SEP-2021,14.24,14.645,13.58,14.5425,14.24,0.30,2.12
06-SEP-2021,14.5425,15.28,14.055,15.105,14.5425,0.56,3.87
07-SEP-2021,15.105,15.23,14.585,14.895,15.105,-0.21,-1.39
08-SEP-2021,14.895,15.0625,12.485,14.41,14.895,-0.48,-3.26
09-SEP-2021,14.41,14.41,13.6375,13.9425,14.41,-0.47,-3.24
13-SEP-2021,13.9425,14.7775,11.9175,14.025,13.9425,0.08,0.59
